Linear Greedy Val,Quadratic Greedy Val,Projected Subgradient Val,Linear Greedy Strategy,Quadratic Greedy Strategy,Projected Subgradient Strategy,x,y,u
0.21794802350595777,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[92.39120068062275, 86.10059044263409, 71.11023559014743, 30.817909778372584, 59.999619889900416, 53.96378107445986, 90.37872183186983, 36.40915930179765, 59.43437333800461, 18.97565442635608]","[0, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[8.040106052177777, 95.74657670017179, 42.69709485437097]"
0.0587471970838892,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[88.6944132403483, 91.68658286772184, 29.041808174764324, 89.87205671071226, 61.318785657729315, 67.95027637166069, 40.34599072150023, 64.21308361568218, 22.5047491568561, 86.09651911183573]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[53.7098138706728, 74.85348109807133, 74.27998270229388]"
0.03659629258850726,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[37.76988719577652, 84.6536236863446, 25.30162103944604, 57.366293452084506, 58.448827876130345, 69.17259760939857, 32.4242059654428, 58.26278811352492, 72.50384097640858, 43.63029217449524]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0]","[41.398503439412394, 77.9600752401264, 63.422109312543974]"
0.0639839257284823,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[62.3896694496912, 20.26436185488995, 26.30977480429631, 44.25777029495064, 59.47960551779434, 91.95943909872047, 29.866095168319553, 66.98473517457866, 81.5597470102828, 91.54014744351257]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[62.74664375781111, 81.693635190793, 33.83901097401235]"
0.14153602035801893,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[32.966993394548936, 75.03549096891132, 57.10544721160335, 79.58549090267971, 24.385867807751545, 51.07797828040196, 27.593141194888577, 71.18741858640969, 25.243485210965286, 52.40328705526438]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[16.020821540191754, 27.922643570267137, 66.8487038004769]"
0.35791888962573304,0.03130817853162121,-0.0333808330619626,"[1.0, 0.0, 0.0]","[0.25, 0.5, 0.25]","[0.32017780507048177, 0.6798221949295185, 0.0]","[73.63384615366752, 76.94502747946241, 77.33285777813137, 64.55226161061084, 11.491228311915458, 65.50125017782813, 38.14296355668872, 99.31238156885826, 71.29015152846569, 72.02492658937007]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[38.71136507940175, 14.489449521859088, 70.9994204003611]"
0.06837622120199224,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[32.295201456653444, 12.531452503960217, 93.08419446618974, 82.24992845708255, 72.21737675967427, 25.55022546876168, 72.96477790140318, 23.561334027561294, 30.71282335863317, 67.7478659451039]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]","[9.759215294483226, 62.859489389621395, 12.824745173156737]"
0.07591044369495165,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[20.419194546564988, 94.75560647109997, 97.51860725717754, 75.63750561951585, 72.01844028174551, 84.27873657259448, 68.70053888862495, 56.79124698295997, 82.6038402502364, 89.316594490413]","[0, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[10.341877028999402, 85.04481965914938, 60.39350474911449]"
0.17566501369115928,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[73.59650823885312, 94.73745662001728, 71.52963305304051, 91.00803264566824, 77.11271232013762, 54.19609976898679, 15.209984123620298, 58.50025929656199, 83.30327579966236, 44.845364933003964]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]","[45.07887803400198, 54.65821719147977, 78.41979672781424]"
0.20253930034733852,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[47.28036280603395, 39.32020810586083, 35.9309686452015, 76.79214457370591, 50.384050718436136, 31.850583008945637, 72.12655884105867, 11.75970074689948, 62.70148033039035, 49.074086071220826]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[83.23248163459755, 33.82862159088391, 39.93156887626325]"
0.04363226369360476,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[16.61995189825164, 20.177940420728785, 28.477504895113842, 95.8044379789872, 60.477977864932484, 61.910966399666876, 94.8751641988817, 10.00371971566006, 98.0773098222364, 65.06955798160973]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[50.36048656145452, 52.164084689057674, 50.207201088619804]"
0.12170231630699868,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[82.24658495327138, 68.86228203096222, 28.57427419581587, 93.31875936307534, 31.567583192175743, 63.47352045928709, 75.70634871812706, 99.31992692356472, 78.04632849199027, 82.53627725120211]","[0, 0, 1, 1, 0, 1, 1, 1, 0, 0]","[29.050067705023398, 14.317512711200076, 66.67928249832555]"
0.3066786328626022,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[30.85091284512992, 91.63527701973246, 20.34126527809831, 68.69707611660914, 53.87860012402397, 24.970822462452006, 35.70297796601727, 16.76086125211277, 72.58215861498803, 83.85483292893888]","[0, 0, 1, 0, 0, 1, 0, 1, 1, 0]","[1.8372696839602298, 7.684914358903228, 49.03560499235689]"
0.06317520288038772,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[99.75179355735618, 85.70275146835955, 32.41105753503638, 85.99297345166723, 82.82684099832835, 79.8744774742793, 70.9289849577459, 38.522720620636754, 56.65296785422235, 35.91485656613152]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]","[38.82227430265128, 56.084857208868634, 65.7055391954407]"
0.01413341416410125,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[12.282282125772355, 94.43702254987072, 20.41440869730154, 64.33511212742604, 11.229935743085624, 85.69371901576069, 24.25377248439854, 31.816937258239474, 10.707965229313123, 98.32939531151284]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","[24.977124251081616, 63.286575603350556, 58.077647081325104]"
0.10723701736650815,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[92.92933638487759, 25.45002509266, 69.29435557741002, 93.66360859363382, 56.09583465814466, 80.88289471989663, 23.638861758374876, 79.80277886603508, 23.468021537993202, 81.08207104243989]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[4.896118471216604, 59.530428492972064, 42.600868011674265]"
0.10886605953420986,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[43.245517281357955, 23.734542704707458, 14.383286902925324, 36.03619112307375, 86.4353629618508, 10.259305491964133, 94.80731889689972, 93.22649627237794, 25.364782175263514, 43.34338411477608]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[65.52173291729459, 25.123938395231193, 37.00493530531038]"
0.1758792659023509,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[45.34430739482128, 84.71110302203633, 50.13593372788186, 42.696733563738135, 98.56362232660464, 44.31710281677508, 38.06710951041893, 58.312112156538134, 20.978189357087388, 25.409847203243785]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[76.74264150171872, 76.43114912302089, 4.425700735622085]"
0.165060848660055,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[99.10369888751845, 88.74589073364768, 55.61100601898016, 13.588021636739525, 21.223535018010367, 50.179955476815266, 36.41283423964893, 74.18823445861774, 67.0164540010107, 57.580351444974156]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[93.10187963415902, 53.651478201779376, 75.58308208260193]"
0.058697252451710744,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[21.070414631835465, 81.9751919599006, 21.6836000989411, 26.175353721618606, 98.85024423556, 62.83670143218119, 13.842549992188392, 81.77698433680102, 13.760677237100191, 35.30025544617929]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[82.79873858507875, 37.528591694007154, 28.93500836757401]"
0.12185490722793857,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[95.63326142729275, 24.61301984757835, 14.400782254969588, 10.126910472210001, 61.96678148173025, 18.235612143504728, 47.534470848768926, 73.36536053924274, 20.00685947649412, 99.29381584585568]","[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[55.331060523413896, 21.3653637726691, 0.15529461801958577]"
0.4159316125656861,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[42.71970389596122, 77.57562707073792, 92.39961534145637, 22.588267509845366, 33.6178822463151, 37.215958229632896, 95.71012172857633, 53.757896244764254, 60.86742532339733, 58.128088479323715]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[93.49195704569267, 11.364102194075675, 41.44531231359287]"
0.18062224183696668,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[60.61011871376452, 95.19757617759686, 25.62285142800003, 91.55614103203006, 22.392750247100302, 96.4864349457006, 18.759577954799788, 86.838021245229, 45.07009630958396, 56.79351404784858]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]","[31.448434780576573, 40.09400445395609, 58.66669184559509]"
0.2490804247194809,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[62.14859428694996, 57.8265976562322, 18.709642325316445, 76.53127391807195, 79.02869019981266, 83.81321128232292, 71.5127467935322, 35.06954384298487, 15.656002632122663, 26.15059947056838]","[0, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[10.060072456879032, 8.067860953788008, 39.5912437976306]"
0.12797821556848282,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[40.713207549734925, 53.271481996286695, 13.856696947518959, 29.285942679881046, 30.308522997550266, 14.094205906793118, 23.25973720064754, 29.740189061502278, 52.67960660852334, 75.72935162548475]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[80.31293203155941, 92.73379451478408, 85.48284365096404]"
0.01567704650934068,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[48.99530106254708, 12.34623619484917, 45.00141111845137, 46.72579176372851, 10.89858472060921, 68.6426001813092, 20.42544368314984, 56.35078925757062, 92.49797933801958, 47.39554561054791]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 0]","[57.968542036396556, 42.615197736248724, 71.36713466776217]"
0.12741906022954355,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[44.10828928483215, 56.68848774124827, 54.541803151576545, 45.23734432485789, 20.122251200864902, 58.30919873540408, 96.35438327922529, 96.7325903974227, 73.70103556277424, 72.92427878799107]","[0, 1, 0, 1, 1, 0, 1, 1, 0, 0]","[34.122885218725884, 83.84234184001893, 28.93123151366709]"
0.03505750390430398,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[11.950219937929624, 12.961656568348413, 64.96349782443122, 80.42882034683836, 62.89721506610919, 78.26825617350701, 76.6090308367458, 37.31261661700199, 80.94589507044638, 30.624254766011187]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[16.932628014204234, 13.953393769655364, 56.672921786496964]"
0.06367470673848985,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[18.532803098571613, 26.517392035101853, 47.595666364706325, 14.484183921142066, 34.784134512092464, 91.97177006068178, 94.55718743726499, 41.742332840964686, 74.17217864619337, 72.88253445269609]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 1]","[63.664414281130874, 66.42233650511722, 99.88871636193403]"
0.21345526210072657,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[93.127285421728, 63.544863200927985, 46.24218162602161, 57.55164425440664, 45.2002770290401, 13.05590945723522, 95.68749348542852, 31.605726133033684, 34.1298383089575, 99.93249977936622]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[51.48613617918981, 47.45253376809428, 94.34015396862748]"
0.057584270030177076,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[95.54488494661736, 22.402579977904676, 67.49095423045965, 88.05112717243634, 71.89813496629327, 53.22265294051911, 25.190745628856902, 26.065864809353407, 57.60224900838854, 77.65231306998967]","[1, 0, 1, 1, 1, 1, 1, 0, 0, 0]","[37.708312574424305, 62.68641920940302, 87.30008918976513]"
0.022037998448554377,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[14.215425658092089, 10.497579321120904, 94.94400698739209, 39.91606353447584, 54.64968483825242, 70.69197426126789, 59.00923663441699, 78.38195879993279, 53.06590526563652, 25.563330112590343]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]","[66.09304335452451, 74.89904554103586, 73.30114443519356]"
0.04985635105711973,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[16.767077154138175, 90.25590859610526, 52.84501413230017, 16.99509800191071, 24.297141708109834, 58.54816498151404, 77.44401850381813, 98.15235383384636, 95.50804280048902, 53.8675679532902]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[48.29727652858279, 27.776311798242425, 31.131877253789696]"
0.18645531390288567,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[98.01122703358165, 86.30877867022964, 49.208100969965386, 29.506254380227492, 67.055151068188, 32.155269109135546, 15.598238995371187, 36.827824907416044, 57.87203957630679, 45.249786279733364]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]","[94.34929820638911, 6.270221305559431, 84.31278791282372]"
0.703767652507878,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[45.77432145494058, 74.02529391545305, 77.7247866239951, 96.41486855195332, 72.32524124403234, 60.28080604025446, 80.06579919881978, 47.79659583334537, 68.56945888938665, 97.7920796610971]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[44.66310261414276, 11.715578950611116, 19.06651135859091]"
0.35540434190342035,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[25.89929971215929, 25.054451395365255, 50.77614018950923, 25.85083435398758, 22.041359005183747, 58.47978371402834, 27.18743899098219, 56.192088424783094, 53.13644676956909, 45.58123875466906]","[0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[84.28497503504965, 82.73344316485651, 64.24211504551924]"
0.20325433281110716,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[85.08197259279767, 91.91546139816778, 74.7116217447976, 52.13096314976875, 80.9292736456139, 33.86708294078997, 59.44047643319715, 47.45641561736457, 38.694436562729635, 33.28052904528905]","[1, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[99.80134978803757, 12.60241429366621, 58.77866283468648]"
0.13623385344998962,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[51.86612161787995, 14.293894806579189, 47.54278560278364, 32.66426463242121, 24.44401018060594, 63.207677427658, 53.96100424885347, 18.93698585935305, 63.47538419311164, 51.40234821122948]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[48.78921033453894, 33.72561423266812, 47.82462728751153]"
0.13287912167755372,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[83.21606285795269, 77.83614877884357, 16.711807171581334, 63.22004860512803, 99.38764972484863, 80.13443725937597, 50.93282108281274, 14.21520844962077, 97.87047197303613, 47.42487685161193]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[4.0575629852556805, 80.66542313956535, 41.49652023527962]"
0.051965401709322234,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[87.68897813027061, 97.13031409612923, 50.42696460355088, 64.80008045729585, 44.354026108956454, 48.14486744069587, 27.094530554154705, 28.256590526912625, 99.76654712541033, 26.35640745995813]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]","[62.834840371572355, 30.722292229229396, 60.88432168057976]"
0.022346410308995063,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[42.39974347425467, 47.169613632554366, 12.722304295080491, 48.401617117772595, 52.37779537458103, 57.93864226689341, 54.25456034416838, 62.671260473899245, 95.76201056877916, 89.13935535533786]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[78.28744944359094, 74.34268145414782, 97.1424427603875]"
0.014100289401649813,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[81.58823301185502, 14.921045591375949, 42.82294741492344, 46.117917309129375, 98.59412495930266, 70.65252761840938, 38.495174723848166, 94.71108250806319, 61.65834210655204, 25.354620462142243]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[46.189547218278314, 28.52047127988595, 73.35055688234962]"
0.20872532777539549,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[36.87423457019523, 76.7406596635521, 60.000866392816675, 44.32804738051304, 89.07139114421705, 97.54833852053912, 83.84016137075366, 56.128708257613695, 99.56601837735832, 33.875262952886956]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[83.03599692680383, 60.779371455372434, 17.489647812472477]"
